img_id;marker_type;intensity;folder_name;pose;rvec;tvec;n_valid;corners;ids;rvec_est;tvec_est
1p_2;160.0;10.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;143.865,22.620000000000005,40.74;1;2771.933,1466.5858,2782.7446,1375.4453,2838.356,1375.863,2827.272,1468.3497;5.0;;
1p_2;160.0;10.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;143.865,22.620000000000005,40.74;1;2768.6267,1464.9244,2778.7417,1373.5963,2835.4226,1376.3287,2824.613,1469.6675;5.0;;
1p_2;210.0;10.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;143.865,72.62,40.74;0;;;;
1p_2;210.0;10.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;143.865,72.62,40.74;1;2675.5745,1805.413,2702.7747,1734.5448,2753.3062,1745.8677,2724.739,1817.9331;5.0;;
1p_2;260.0;10.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;143.865,122.62,40.74;0;;;;
1p_2;260.0;10.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;143.865,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;93.86500000000001,122.62,40.74;0;;;;
1p_2;260.0;60.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;93.86500000000001,122.62,40.74;1;2331.687,2194.7693,2364.4233,2152.1802,2422.3855,2172.1995,2386.9392,2214.1387;5.0;;
1p_2;260.0;60.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;93.86500000000001,122.62,40.74;1;2332.6416,2188.7104,2364.8967,2145.805,2416.3655,2175.0293,2380.0176,2217.6753;5.0;;
1p_2;210.0;60.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;93.86500000000001,72.62,40.74;0;;;;
1p_2;210.0;60.0;0.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;93.86500000000001,72.62,40.74;1;2489.0042,1962.6462,2526.9062,1884.7164,2604.8616,1890.831,2564.163,1969.5143;5.0;;
1p_2;210.0;60.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;93.86500000000001,72.62,40.74;1;2486.2576,1956.9669,2523.8066,1878.0625,2600.4285,1894.4988,2558.25,1974.275;5.0;;
1p_2;210.0;60.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;93.86500000000001,72.62,40.74;1;2485.5457,1950.4219,2522.172,1871.6802,2593.613,1897.585,2552.3135,1977.7163;5.0;;
1p_2;160.0;60.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;93.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;60.0;0.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;93.86500000000001,22.620000000000005,40.74;1;2647.617,1554.6467,2667.4768,1430.0468,2742.3308,1423.4764,2722.7427,1544.2664;5.0;;
1p_2;160.0;60.0;0.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;93.86500000000001,22.620000000000005,40.74;1;2639.137,1551.748,2659.5974,1428.0504,2741.2996,1424.9454,2721.4119,1547.587;5.0;;
1p_2;160.0;60.0;0.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;93.86500000000001,22.620000000000005,40.74;1;2632.3376,1548.9678,2651.0735,1426.0109,2738.8767,1426.3326,2718.771,1550.6199;5.0;;
1p_2;160.0;60.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;93.86500000000001,22.620000000000005,40.74;1;2626.7263,1545.7555,2644.2542,1423.7134,2734.6018,1427.4102,2714.662,1553.32;5.0;;
1p_2;160.0;60.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;93.86500000000001,22.620000000000005,40.74;1;2622.5806,1542.156,2639.7712,1421.1873,2729.1719,1428.4727,2709.019,1555.6366;5.0;;
1p_2;110.0;60.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;93.86500000000001,-27.379999999999995,40.74;1;2676.964,1001.3975,2652.5645,881.3341,2705.7744,897.36005,2729.1946,1012.9387;5.0;;
1p_2;110.0;60.0;0.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;93.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;60.0;0.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;93.86500000000001,-27.379999999999995,40.74;1;2642.96,1009.5404,2617.1797,889.6642,2702.127,884.0642,2727.5737,1005.9443;5.0;;
1p_2;110.0;60.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;93.86500000000001,-27.379999999999995,40.74;1;2634.979,1012.29004,2611.7214,893.4981,2697.1636,881.0098,2723.6562,1004.37115;5.0;;
1p_2;110.0;60.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;93.86500000000001,-27.379999999999995,40.74;1;2631.1743,1015.542,2608.0085,896.9945,2691.5671,879.0565,2718.1628,1003.0929;5.0;;
1p_2;110.0;110.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,-27.379999999999995,40.74;1;2383.2407,881.4234,2343.0647,715.29803,2421.8916,770.2935,2456.3596,921.76495;5.0;;
1p_2;110.0;110.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;43.86500000000001,-27.379999999999995,40.74;0;;;;
1p_2;110.0;110.0;0.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;43.86500000000001,-27.379999999999995,40.74;1;2314.3728,891.07495,2279.0742,731.74634,2423.4226,742.11487,2464.0078,902.6765;5.0;;
1p_2;110.0;110.0;0.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;43.86500000000001,-27.379999999999995,40.74;1;2302.757,900.13086,2267.5537,739.35583,2417.6611,735.3447,2460.3337,898.33093;5.0;;
1p_2;110.0;110.0;0.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;43.86500000000001,-27.379999999999995,40.74;1;2294.4324,907.1131,2259.5884,746.82355,2409.7495,729.9124,2453.2227,894.1987;5.0;;
1p_2;110.0;110.0;0.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;43.86500000000001,-27.379999999999995,40.74;1;2288.6733,912.93646,2254.4429,755.0114,2399.4565,724.67267,2443.6545,890.1584;5.0;;
1p_2;110.0;110.0;0.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;43.86500000000001,-27.379999999999995,40.74;1;2285.3506,919.35175,2252.2168,762.7372,2387.0037,720.4228,2432.2188,887.4393;5.0;;
1p_2;110.0;110.0;0.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;43.86500000000001,-27.379999999999995,40.74;1;2285.5308,925.0795,2253.0928,770.4557,2372.9326,717.57886,2418.457,886.0503;5.0;;
1p_2;160.0;110.0;0.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;43.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;110.0;0.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;43.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;110.0;0.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;43.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;110.0;0.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;43.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;110.0;0.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;43.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;110.0;0.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,22.620000000000005,40.74;0;;;;
1p_2;160.0;110.0;0.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,22.620000000000005,40.74;1;2348.1482,1710.7861,2382.8296,1533.4156,2480.3308,1499.5142,2448.8137,1661.9895;5.0;;
1p_2;160.0;110.0;0.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,22.620000000000005,40.74;1;2330.4731,1707.7745,2364.395,1530.5302,2484.135,1503.3129,2451.7185,1667.9877;5.0;;
